Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Price_class,Price
Infiniti,M35,2008,premium unleaded (required),275.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,22,16,190,45650,mid,45600.0
Infiniti,M35,2009,premium unleaded (recommended),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,17,190,45800,mid,45800.0
Infiniti,M35,2009,premium unleaded (recommended),275.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,22,16,190,47950,mid,48000.0
Infiniti,M35,2010,premium unleaded (recommended),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,17,190,45800,mid,45800.0
Infiniti,M35,2010,premium unleaded (recommended),303.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,22,16,190,47950,mid,48000.0
Infiniti,M37,2011,premium unleaded (recommended),330.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,Sedan,24,17,190,49200,mid,49200.0
Infiniti,M37,2011,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,26,18,190,47050,mid,47000.0
BMW,M3,2015,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3916,62000,high,62000.0
BMW,M3,2016,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3916,63500,high,63500.0
BMW,M3,2017,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3916,64000,high,64000.0
BMW,M4 GTS,2016,premium unleaded (required),493.0,6.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,23,16,3916,133205,high,133200.0
Infiniti,M45,2008,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,21,16,190,50250,high,50200.0
Infiniti,M45,2008,premium unleaded (required),325.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,20,14,190,52750,high,52800.0
Infiniti,M45,2009,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,21,16,190,52150,high,52200.0
Infiniti,M45,2009,premium unleaded (required),325.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,20,14,190,54650,high,54600.0
Infiniti,M45,2010,premium unleaded (required),325.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,20,14,190,54650,high,54600.0
Infiniti,M45,2010,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,21,16,190,52150,high,52200.0
BMW,M4,2015,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3916,64200,high,64200.0
BMW,M4,2015,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,26,17,3916,72500,high,72500.0
BMW,M4,2016,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,26,17,3916,74200,high,74200.0
BMW,M4,2016,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3916,65700,high,65700.0
BMW,M4,2017,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,26,17,3916,74700,high,74700.0
BMW,M4,2017,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3916,66200,high,66200.0
Infiniti,M56,2011,premium unleaded (required),420.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,Sedan,23,16,190,60950,high,61000.0
Infiniti,M56,2011,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,16,190,58450,high,58400.0
BMW,M5,2014,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,92900,high,92900.0
BMW,M5,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,93600,high,93600.0
BMW,M5,2016,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,94100,high,94100.0
BMW,M6 Gran Coupe,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,115700,high,115700.0
BMW,M6 Gran Coupe,2016,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,117200,high,117200.0
BMW,M6 Gran Coupe,2017,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,14,3916,117500,high,117500.0
BMW,M6,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,14,3916,118200,high,118200.0
BMW,M6,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,20,14,3916,111900,high,111900.0
BMW,M6,2016,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,14,3916,119700,high,119700.0
BMW,M6,2016,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,20,14,3916,113400,high,113400.0
BMW,M6,2017,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,20,14,3916,113700,high,113700.0
BMW,M6,2017,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,22,15,3916,120000,high,120000.0
Porsche,Macan,2015,premium unleaded (required),400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,1715,72300,high,72300.0
Porsche,Macan,2015,premium unleaded (required),340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,1715,49900,mid,49900.0
Porsche,Macan,2016,premium unleaded (required),340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,1715,52600,high,52600.0
Porsche,Macan,2016,premium unleaded (required),400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,1715,73900,high,73900.0
Porsche,Macan,2017,premium unleaded (required),360.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,High-Performance",Midsize,4dr SUV,23,17,1715,67200,high,67200.0
Porsche,Macan,2017,premium unleaded (required),340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,1715,54400,high,54400.0
Porsche,Macan,2017,premium unleaded (required),400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,1715,76000,high,76000.0
Porsche,Macan,2017,premium unleaded (required),252.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,20,1715,47500,mid,47500.0
Dodge,Magnum,2006,regular unleaded,340.0,8.0,AUTOMATIC,all wheel drive,4.0,,Large,Wagon,22,15,1851,32855,mid,32900.0
Dodge,Magnum,2006,regular unleaded,340.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,23,15,1851,30855,mid,30900.0
Dodge,Magnum,2006,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,26,18,1851,22680,low,22700.0
Dodge,Magnum,2006,regular unleaded,250.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Wagon,22,15,1851,29100,low,29100.0
Dodge,Magnum,2006,premium unleaded (required),425.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,High-Performance",Large,Wagon,18,13,1851,37320,mid,37300.0
Dodge,Magnum,2007,regular unleaded,250.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Wagon,22,15,1851,29860,low,29900.0
Dodge,Magnum,2007,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,26,18,1851,23370,low,23400.0
Dodge,Magnum,2007,regular unleaded,340.0,8.0,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Wagon,23,15,1851,31515,mid,31500.0
Dodge,Magnum,2007,regular unleaded,340.0,8.0,AUTOMATIC,all wheel drive,4.0,,Large,Wagon,22,15,1851,33615,mid,33600.0
Dodge,Magnum,2007,premium unleaded (required),425.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,High-Performance",Large,Wagon,18,13,1851,37795,mid,37800.0
Dodge,Magnum,2008,premium unleaded (recommended),425.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,High-Performance",Large,Wagon,18,13,1851,38105,mid,38100.0
Dodge,Magnum,2008,regular unleaded,340.0,8.0,AUTOMATIC,all wheel drive,4.0,,Large,Wagon,22,15,1851,33880,mid,33900.0
Dodge,Magnum,2008,regular unleaded,250.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,24,17,1851,27225,low,27200.0
Dodge,Magnum,2008,regular unleaded,250.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Wagon,22,15,1851,29855,low,29900.0
Dodge,Magnum,2008,regular unleaded,340.0,8.0,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Wagon,23,15,1851,31780,mid,31800.0
Dodge,Magnum,2008,regular unleaded,178.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,26,18,1851,23420,low,23400.0
Chevrolet,Malibu Classic,2008,regular unleaded,219.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,29,18,1385,20320,low,20300.0
Chevrolet,Malibu Classic,2008,regular unleaded,145.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,30,22,1385,17935,low,17900.0
Chevrolet,Malibu Classic,2008,regular unleaded,219.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,29,18,1385,19695,low,19700.0
Chevrolet,Malibu Hybrid,2008,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,32,24,1385,23640,low,23600.0
Chevrolet,Malibu Hybrid,2009,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,34,26,1385,25555,low,25600.0
Chevrolet,Malibu Hybrid,2010,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,34,26,1385,25925,low,25900.0
Chevrolet,Malibu Limited,2016,regular unleaded,197.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,24,1385,23835,low,23800.0
Chevrolet,Malibu Limited,2016,regular unleaded,197.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,24,1385,22565,low,22600.0
Chevrolet,Malibu Limited,2016,regular unleaded,197.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,24,1385,28420,low,28400.0
Chevrolet,Malibu Maxx,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28,20,1385,24610,low,24600.0
Chevrolet,Malibu Maxx,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28,20,1385,21465,low,21500.0
Chevrolet,Malibu Maxx,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28,20,1385,20965,low,21000.0
Chevrolet,Malibu Maxx,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28,20,1385,23465,low,23500.0
Chevrolet,Malibu Maxx,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28,20,1385,20165,low,20200.0
Chevrolet,Malibu Maxx,2006,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Midsize,4dr Hatchback,24,16,1385,23265,low,23300.0
Chevrolet,Malibu Maxx,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28,20,1385,19565,low,19600.0
Chevrolet,Malibu Maxx,2007,regular unleaded,217.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28,18,1385,20575,low,20600.0
Chevrolet,Malibu Maxx,2007,regular unleaded,217.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28,18,1385,19795,low,19800.0
Chevrolet,Malibu Maxx,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Midsize,4dr Hatchback,22,15,1385,23710,low,23700.0
Chevrolet,Malibu Maxx,2007,regular unleaded,217.0,6.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Midsize,4dr Hatchback,28,18,1385,23915,low,23900.0
Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,1385,28195,low,28200.0
Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,1385,25470,low,25500.0
Chevrolet,Malibu,2015,premium unleaded (recommended),259.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,30,21,1385,30355,mid,30400.0
Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,1385,22340,low,22300.0
Chevrolet,Malibu,2015,premium unleaded (recommended),259.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,30,21,1385,27005,low,27000.0
Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,25,1385,23610,low,23600.0
Chevrolet,Malibu,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,27,1385,21625,low,21600.0
Chevrolet,Malibu,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,33,22,1385,28620,low,28600.0
Chevrolet,Malibu,2016,regular unleaded,182.0,4.0,DIRECT_DRIVE,front wheel drive,4.0,Hybrid,Midsize,Sedan,46,47,1385,27770,low,27800.0
Chevrolet,Malibu,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,33,22,1385,30920,mid,30900.0
Chevrolet,Malibu,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,27,1385,23120,low,23100.0
Chevrolet,Malibu,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,27,1385,25020,low,25000.0
Chevrolet,Malibu,2017,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,27,1385,25125,low,25100.0
Chevrolet,Malibu,2017,regular unleaded,182.0,4.0,DIRECT_DRIVE,front wheel drive,4.0,Hybrid,Midsize,Sedan,43,49,1385,27875,low,27900.0
Chevrolet,Malibu,2017,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,27,1385,21680,low,21700.0
Chevrolet,Malibu,2017,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,33,22,1385,30975,mid,31000.0
Chevrolet,Malibu,2017,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,27,1385,23225,low,23200.0
Lincoln,Mark LT,2006,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Crew Cab Pickup,18,13,61,38680,mid,38700.0
Lincoln,Mark LT,2006,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,42235,mid,42200.0
Lincoln,Mark LT,2007,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,41225,mid,41200.0
Lincoln,Mark LT,2007,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,41525,mid,41500.0
Lincoln,Mark LT,2007,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,38425,mid,38400.0
Lincoln,Mark LT,2007,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,38125,mid,38100.0
Lincoln,Mark LT,2008,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,38915,mid,38900.0
Lincoln,Mark LT,2008,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,Crew Cab Pickup,17,13,61,42015,mid,42000.0
Lincoln,Mark LT,2008,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,Crew Cab Pickup,17,13,61,41715,mid,41700.0
Lincoln,Mark LT,2008,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Crew Cab Pickup,16,12,61,38615,mid,38600.0
Toyota,Matrix,2011,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,25,2031,19685,low,19700.0
Toyota,Matrix,2011,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,21,2031,20755,low,20800.0
Toyota,Matrix,2011,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,2031,19565,low,19600.0
Toyota,Matrix,2011,regular unleaded,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,20,2031,21715,low,21700.0
Toyota,Matrix,2011,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,26,2031,18845,low,18800.0
Toyota,Matrix,2012,regular unleaded,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,20,2031,21715,low,21700.0
Toyota,Matrix,2012,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,26,2031,18845,low,18800.0
Toyota,Matrix,2012,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,21,2031,20755,low,20800.0
Toyota,Matrix,2012,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,25,2031,19685,low,19700.0
Toyota,Matrix,2012,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,2031,19565,low,19600.0
Toyota,Matrix,2013,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,25,2031,20115,low,20100.0
Toyota,Matrix,2013,regular unleaded,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,20,2031,22415,low,22400.0
Toyota,Matrix,2013,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,2031,20265,low,20300.0
Toyota,Matrix,2013,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,21,2031,21455,low,21500.0
Toyota,Matrix,2013,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,26,2031,19275,low,19300.0
Nissan,Maxima,2014,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,26,19,2009,34380,mid,34400.0
Nissan,Maxima,2014,premium unleaded (recommended),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,26,19,2009,31290,mid,31300.0
Nissan,Maxima,2016,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,22,2009,36990,mid,37000.0
Nissan,Maxima,2016,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,22,2009,34490,mid,34500.0
Nissan,Maxima,2016,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,22,2009,32510,mid,32500.0
Nissan,Maxima,2016,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,22,2009,39960,mid,40000.0
Nissan,Maxima,2016,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,22,2009,37770,mid,37800.0
Nissan,Maxima,2017,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,21,2009,34590,mid,34600.0
Nissan,Maxima,2017,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,21,2009,37090,mid,37100.0
Nissan,Maxima,2017,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,21,2009,40040,mid,40000.0
Nissan,Maxima,2017,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,21,2009,32610,mid,32600.0
Nissan,Maxima,2017,premium unleaded (recommended),300.0,6.0,AUTOMATIC,front wheel drive,4.0,High-Performance,Midsize,Sedan,30,21,2009,37870,mid,37900.0
Mercedes-Benz,Maybach,2016,premium unleaded (required),523.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,20,13,617,189350,high,189400.0
Mercedes-Benz,Maybach,2017,premium unleaded (required),523.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,21,13,617,191300,high,191300.0
Mazda,Mazdaspeed 3,2011,premium unleaded (required),263.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,25,18,586,23700,low,23700.0
Mazda,Mazdaspeed 3,2012,premium unleaded (required),263.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,25,18,586,24000,low,24000.0
Mazda,Mazdaspeed 3,2013,premium unleaded (required),263.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,25,18,586,24200,low,24200.0
Mazda,Mazdaspeed 6,2006,premium unleaded (required),274.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,23,17,586,27995,low,28000.0
Mazda,Mazdaspeed 6,2006,premium unleaded (required),274.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,23,17,586,29925,low,29900.0
Mazda,Mazdaspeed 6,2007,premium unleaded (required),274.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,23,17,586,29925,low,29900.0
Mazda,Mazdaspeed 6,2007,premium unleaded (required),274.0,4.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,23,17,586,27995,low,28000.0
Mazda,Mazdaspeed MX-5 Miata,2004,premium unleaded (required),178.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Performance",Compact,Convertible,24,18,586,25730,low,25700.0
Mazda,Mazdaspeed MX-5 Miata,2005,premium unleaded (required),178.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Performance",Compact,Convertible,24,18,586,25780,low,25800.0
Mazda,Mazdaspeed MX-5 Miata,2005,premium unleaded (required),178.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Performance",Compact,Convertible,24,18,586,26580,low,26600.0
